8708f5,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495217518,,200
5db694,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495217520,,200
04bbc4,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/3,1495217521,,200
953c09,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/4,1495217522,,200
87a336,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/3,1495217523,,200
88bc10,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495217524,,200
7393b9,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page,1495217525,,200
ae6bc5,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/1,1495469263,,500
b0b642,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495469288,,200
8f8836,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page,1495469292,,500
37d9c6,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page,1495469354,,200
04391e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495469368,,200
bad39f,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/3,1495469369,,200
2125aa,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/4,1495469371,,200
a200c0,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495470699,,500
4bd549,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495471397,,500
68414c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495471573,,500
1228ba,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495471621,,500
22caef,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add/1,1495471628,,404
abf218,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495471632,,500
5239e4,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495472193,,500
382d74,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1,1495472247,,200
adbf13,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495472250,,200
a13342,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495472253,,500
005fd4,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495472269,,500
484a71,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495472303,,500
fc237e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495472388,,500
f97bd0,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495472422,,500
6f70da,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495472439,,200
75892e,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1495472466,,301
eade7f,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495472466,,200
9224d9,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495472470,,200
6030c0,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/3,1495472472,,200
024787,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/4,1495472474,,200
a32fb8,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/7,1495472477,,200
98d27c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495472479,,200
7b46c5,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495474406,,200
aa1191,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1495474414,,301
8a2bf5,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495474414,,200
88f021,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495474421,,200
c8d735,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/3,1495474422,,200
79bb6a,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/4,1495474423,,200
45ce04,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/5,1495474425,,200
00fcc6,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/edit/1,1495475696,,404
1b4035,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495475713,,500
06ce76,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495475727,,200
5e6cc1,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/2/edit,1495475737,,200
6067f6,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/2/delete,1495477886,,500
e76826,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/2/delete,1495477905,,500
ab0815,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/2/delete,1495477912,,200
cdc73b,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495477919,,200
055d4e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495477922,,200
867631,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/3,1495477924,,200
803dc1,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/4,1495477925,,200
0a1d19,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/5,1495477927,,200
f6d24b,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/8/delete,1495477936,,200
9d83ee,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/0,1495477965,,200
29d190,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/0/delete,1495477968,,404
50ac7e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/0/delete,1495477997,,200
bd8b62,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/0/delete,1495478045,,200
aeab53,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/0/delete,1495478047,,301
cc804c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478047,,200
c5129f,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/8/delete,1495478067,,200
3ecfbd,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/8/delete,1495478069,,301
6e2c80,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478069,,200
3ef153,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495478071,,200
589bde,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/3,1495478072,,200
8ae278,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/4,1495478073,,200
a9bf96,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478194,,200
b6ba4e,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478229,,200
f36f6c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495478236,,200
ebc4ba,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/delete,1495478251,,200
9d6990,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478253,,200
daabb2,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/delete,1495478259,,200
5952f3,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478260,,200
d80e18,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478293,,200
a978e8,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495478294,,200
8d2731,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478296,,200
0c06e2,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478357,,200
86544d,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478408,,200
4eab06,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/add,1495478410,,200
21f942,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/add,1495478421,,301
79bb8a,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495478421,,200
14f033,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/2,1495478424,,200
ed687c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/3,1495478426,,200
6ded08,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/page/4,1495478428,,200
f55b28,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517347,,500
ac0e28,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag,1495517359,,301
8dfac4,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495517359,,200
2bd191,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1,1495517366,,200
844ad7,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517368,,500
ed6c79,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517404,,500
1eda62,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517430,,500
ee7e41,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517639,,500
4385b0,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517792,,500
feb47c,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517897,,200
d03766,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/page/2,1495517900,,200
129910,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/page,1495517905,,200
854601,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1,1495517906,,200
228067,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517907,,200
2d9184,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1,1495517910,,200
79871c,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517912,,200
92fbb3,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517933,,200
6b22f0,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495517940,,200
d6de31,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495520716,,500
18702c,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495520837,,500
acde10,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495520861,,200
804d13,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495520918,,200
d5508d,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495520953,,200
511546,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1/delete,1495520957,,500
175614,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495521611,,200
bcfc8a,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1/delete,1495521613,,500
635ee4,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1/delete,1495521671,,500
f210f4,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495521682,,200
dead24,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1/delete,1495521683,,200
0c5198,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/1/delete,1495521685,,301
e4b843,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495521685,,200
5f318d,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495521690,,200
2f025b,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495521722,,500
537d08,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495521824,,500
cc3fd1,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495521902,,500
8737e3,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495521993,,200
5af441,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/delete,1495522001,,200
7c14e7,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522002,,200
057e30,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495522003,,200
0eb55a,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522005,,200
cfdbe4,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495522008,,200
4b65d7,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/1/edit,1495522013,,301
5045f5,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522013,,200
fcfc8b,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495522016,,200
872d6e,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/1/edit,1495522019,,301
7fe0dc,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522019,,200
0812d2,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522028,,200
cc2324,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522031,,200
9b0df6,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/delete,1495522040,,200
978757,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522041,,200
8d90ed,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522097,,200
eb0806,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495522098,,200
0ccdff,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522105,,200
080e8c,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522112,,200
eda679,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522115,,200
7bd659,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495522127,,200
806042,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/delete,1495522132,,200
5a353a,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522137,,200
41b3bf,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495522143,,200
d467b8,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495522156,,200
af820b,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522158,,200
59e8ed,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522160,,200
2db79b,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522162,,200
978a72,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522164,,200
312ca6,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522270,,200
b7231f,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522272,,200
6418a5,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522327,,200
8ed16f,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522402,,200
3012b9,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/1/edit,1495522403,,200
9f8d0f,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522406,,200
dd84a4,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522411,,200
e18338,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522413,,200
361f15,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522514,,200
c799ac,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522641,,200
00b820,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522672,,500
294d4e,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522698,,200
1105cb,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522709,,500
bfdc43,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522718,,500
346612,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522734,,500
f9de10,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522775,,200
d82ebf,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522778,,200
ad9e99,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark,1495522838,,301
c90d62,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522838,,200
40e583,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522840,,200
eca825,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522870,,200
79c855,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522883,,200
f371f8,127.0.0.1,POST,http://localhost:8888/index_dev.php/tag/2/edit,1495522890,,200
d1270c,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522895,,200
af9b69,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1,1495522902,,200
6118ba,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522904,,200
0b921c,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522910,,200
04b491,127.0.0.1,GET,http://localhost:8888/index_dev.php/tag/,1495522915,,200
8d79ea,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/1,1495522949,,200
b31133,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495522951,,200
b9125e,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522953,,200
6a2782,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522982,,500
58a4ce,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495522997,,500
ffead3,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523016,,500
04dd52,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523028,,200
c032f8,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523030,,200
221eb3,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523032,,200
08640c,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523038,,500
252e80,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523134,,200
0eee05,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523137,,500
eeb6f5,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523216,,200
ece06a,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523219,,500
6f448c,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523318,,200
a83420,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523322,,500
eebe17,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523372,,200
057b25,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523384,,200
232de3,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523412,,301
6ec25f,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523412,,200
700d25,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523416,,200
c09252,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/2/edit,1495523420,,301
1e8626,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523420,,200
69cc2a,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/2/delete,1495523422,,200
1f5c4f,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/2/delete,1495523424,,301
17801d,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523424,,200
ebecdf,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495523428,,200
068375,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/add,1495523456,,500
d3e184,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/add,1495523629,,500
1fceb9,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/add,1495523647,,500
04bed1,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495523755,,200
5b25cd,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523757,,200
1b56ed,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495523758,,200
5445e1,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495523796,,200
e1e49d,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495523923,,200
23d809,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523929,,200
b5269f,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495523933,,200
7a9b6b,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523942,,200
93714e,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495523946,,200
685c51,127.0.0.1,POST,http://localhost:8888/index_dev.php/bookmark/add,1495523960,,301
13ae55,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523960,,200
e9b4a5,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/4/delete,1495523966,,200
d4f361,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523967,,200
e92981,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/4/edit,1495523969,,200
a03005,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495523985,,200
1cf544,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495524008,,200
385158,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/add,1495524011,,200
18cb1a,127.0.0.1,GET,http://localhost:8888/index_dev.php/bookmark/,1495524013,,200
